,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,023,024,025,026,027,028,029,030,031,032,033,034,035,036,037,038,039,040,041,042,043,044,045,046,047,048,049,050,051,052,053,054,055,056,057,058,059,060,061,062,063,064,065,066,067,068,069,070,071,072,073,074,075,076,077,078,079,080,081,082,083,084,085,086,087,088,089,090,091,092,093,094,095,096,097,098,099,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202
K29,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
K30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,2,1,1,1,2,2,1,2,2,1,2,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,2,1,1,2,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,2,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,1
,0.168231133,0.46467892,0.197393688,0.018747813,0.30329449,0.097940915,0.193077051,0.43533689,0.455476019,0.488766404,0.115851647,0.014540125,0.241241411,-0.035195919,0.394730092,-0.177578195,0.477142174,0.024152332,0.086184369,0.005874611,-0.014963095,0.060470963,0.445679267,0.618812784,0.358994516,0.316588888,0.118827429,0.374175603,0.421610487,0.046726999,0.12912256,0.087720172,0.108801026,0.061910064,0.155166238,0.105268115,0.072979556,-0.060576655,0.227908512,0.2355109,0.173355884,0.067593651,0.164952042,0.104314416,-0.272011341,0.175173139,0.183592536,0.136308199,0.252791419,0.098950974,0.227287226,-0.038527962,0.152612277,0.185775126,-0.050445426,0.096557252,0.444527841,-0.091530616,0.226304033,-0.108917425,0.129933291,0.165478332,-0.049808589,-0.111753542,-0.020755154,0.078745931,0.515268915,0.073029331,0.091972914,0.192894646,0.523017008,0.175567352,0.270782734,0.042499297,0.24047999,0.213832111,0.36575307,-0.074501295,0.096914616,-0.074470414,0.339167271,0.141638113,-0.121628529,0.249340141,0.408357085,0.200000619,0.232200979,-0.207007648,0.101902853,0.199256544,0.086614868,0.057572122,0.258290925,0.435320722,0.49023991,0.264162802,0.070673051,0.326124114,-0.049655753,0.250518834,-0.003947747,-0.115831936,0.469506871,0.183482347,0.006830031,0.038208009,0.217616197,0.073240119,0.243904116,0.145402558,0.178214502,0.209262744,0.327325491,0.081097607,0.157487284,0.151499471,0.003721986,0.314036401,0.437674651,0.302617264,-0.151878535,0.379099539,0.23022564,0.143269515,0.047459451,0.262003779,0.00306548,0.146935209,0.510491399,0.224511289,0.022282941,-0.35716271,0.203982024,0.280296911,0.020178597,-0.005873503,0.338030264,-0.013356282,0.355022504,0.186351826,0.398358342,0.254509979,0.425253271,0.182777967,0.183942122,0.260355237,0.229630947,0.310408712,0.189547119,0.305395913,0.092884663,0.193488243,0.274183429,-0.017958034,-0.040577705,0.130356242,0.316421318,0.154794295,-0.021139991,-0.048211164,-0.093584081,0.467115954,0.480197518,0.023831614,0.263038391,-0.135743311,0.401396916,0.171930511,0.187120604,0.142048883,0.460002625,0.174570922,0.443601862,-0.225630865,0.294950256,-0.056100118,0.43083539,0.139997873,0.248016496,0.286973663,0.275405756,0.239765563,0.225773516,0.154090665,0.247970884,0.125084475,0.174560893,-0.026311702,0.587216415,0.223513219,0.187532577,0.09232315,0.288636106,0.476986404,0.124916105,0.142073478,0.287152594,0.210652418,-0.05729741,0.283953888,0.36892371,0.380680613
K32,0.228197391,0.675820742,0.415154173,0.323801517,0.302702768,0.394366739,0.177095282,0.46968676,0.570909987,0.261170056,0.34301174,0.281528621,0.387454088,0.337435572,0.247134661,0.108483334,0.370540883,0.155539147,0.545342308,0.032950543,0.053731115,0.406262665,0.552058002,0.616231965,0.401344142,0.383732105,0.227861812,0.53724408,0.310882069,0.284306484,0.518526873,-0.03611327,0.154110627,0.115827044,0.176370858,0.232321206,0.165556957,0.218995811,0.389948293,0.083872446,0.335250222,0.473155555,0.539883574,0.347522613,-0.19389835,0.274518508,0.023867445,0.270988742,0.229354482,0.423252627,0.206711085,0.147778486,0.282996245,0.208084822,0.409471428,0.1989778,0.653758803,-0.349518056,0.410907099,0.199738146,0.209750209,0.117797413,0.506503262,0.24625338,0.443314713,0.217455701,0.832864333,0.369710989,0.357428748,0.119987637,0.687693746,0.408023019,0.231836565,0.384144131,0.443850719,0.198823493,0.386266106,0.166642357,0.775403766,0.168018,0.978891903,-0.055381707,0.191966241,0.416943497,0.748989924,0.365844687,0.271258562,0.311783799,0.233650605,0.752291797,0.278129285,0.415691543,0.452768493,0.508310025,0.492319098,0.552773885,0.225862327,0.319578708,-0.053518761,0.138418967,0.118432411,0.088592102,0.309879535,0.175873161,0.215328925,0.598331162,0.490113978,0.411108055,-0.014094442,0.211229837,0.277858701,0.276406762,0.27026484,0.304665508,0.367835017,0.37883403,0.024458763,0.29597566,0.802878158,0.661201758,0.343858271,0.287262212,0.143282132,0.225587124,0.57763904,0.555090973,0.107889942,0.252874948,1.047619431,0.42895807,0.233516123,-0.385904798,0.393262025,0.663864669,0.279866685,-0.032388173,0.528725645,0.076566097,0.39747393,0.284708607,0.629428998,0.443130489,0.344052929,0.543229223,0.346894997,0.453023581,0.180374125,0.326746013,0.390503766,0.199393359,-0.055147615,0.237577764,0.488654742,0.193394216,0.09072802,0.3662046,0.353738986,0.488337264,0.13671391,0.017937814,0.161351863,0.285345126,0.622375516,0.10178549,0.461641317,0.22384732,0.68693652,0.09231031,0.217617489,0.228564,0.497707758,0.124535024,0.702859828,0.004292399,0.686255359,0.299479945,0.337862449,0.434164641,0.312043449,0.418623739,0.349359272,-0.018509676,0.233027284,0.503383142,0.294415088,0.236061678,0.165417825,0.073927396,0.652284171,0.35875325,0.223134194,0.119573177,0.392462043,0.135578736,-0.036328481,0.103410253,0.39242973,0.068758949,0.275691888,0.461093152,0.47694005,0.613342013
K33,-0.073103944,0.374138057,0.028445942,-0.238843123,0.126920478,-0.133008195,-0.081214711,0.219234907,0.273175115,0.35321666,-0.152184642,-0.239212107,0.029102143,-0.15597671,0.110329506,-0.482244816,0.240733342,-0.212662714,-0.138579466,-0.248319778,-0.334243749,-0.190406159,0.288078912,0.493992672,0.117988722,0.114899938,-0.12627518,0.147680704,0.097468448,-0.277243642,-0.204681661,-0.12243887,-0.118720115,-0.200785616,-0.103642654,-0.238328934,-0.115086234,-0.287266582,0.085666537,0.006206729,-0.180838571,-0.191563283,-0.082755659,-0.141905588,-0.74821515,-0.130308523,-0.005637604,-0.074970649,0.138315228,-0.083581065,0.025813705,-0.29901519,-0.145779661,-0.128129336,-0.385661436,-0.07843237,0.324579073,-0.373396898,-0.057988826,-0.417757915,0.023522508,-0.107287868,-0.254821724,-0.35408595,-0.26699159,-0.139694229,0.290447327,-0.177061149,-0.08165537,-0.107137796,0.368022554,-0.063638566,0.077302735,-0.148077478,-0.064904896,-0.076509079,0.081494128,-0.368201896,-0.083731628,-0.345014027,0.072177801,-0.138796141,-0.30994075,0.128484692,0.082631618,-0.122515964,-0.064542639,-0.409271994,-0.162092835,-0.029813087,-0.280086049,-0.07251061,0.055064333,0.188902546,0.28455415,0.03173647,-0.277794653,0.049377728,-0.295559033,-0.060638649,-0.292082311,-0.335473266,0.264861019,-0.045519416,-0.230256495,-0.351133229,0.008587904,-0.168466182,-0.04242885,-0.072916859,-0.061637509,0.004924982,0.074357641,-0.089323296,-0.157874312,-0.091514744,-0.110477467,0.090658699,0.211573163,0.188688593,-0.564103768,0.073354192,0.062542169,-0.147413328,-0.161569984,0.021929682,-0.278000166,-0.089805608,0.251353196,-0.056495936,-0.318288809,-0.728184801,-0.040571295,0.162508217,-0.259309203,-0.383360812,0.100777576,-0.360859381,-0.016804876,-0.085364096,0.178325549,-0.107093943,0.248250138,-0.097669709,0.013765264,0.009194743,-0.10938482,-0.030475349,-0.023244872,0.066638128,-0.088818359,0.010906,0.009737705,-0.231296029,-0.322668419,-0.104090605,0.091093477,-0.134058602,-0.266691237,-0.285664851,-0.454027436,0.223232045,0.20134204,-0.232279495,0.005316847,-0.3247516,0.112768241,-0.128670309,-0.040440737,-0.096569944,0.197578586,-0.056174332,0.232798889,-0.550720393,0.089587979,-0.342079119,0.144043456,-0.189279347,-0.040586611,-0.09325742,-0.010948636,0.004525218,-0.081870338,-0.106876855,0.031579798,-0.222998369,-0.066801981,-0.33532377,0.317648001,-0.053363227,-0.153184365,-0.201022032,-0.012512691,0.213555408,-0.187397224,-0.177893156,0.08943891,-0.111337354,-0.362178457,-0.015607117,0.104664828,0.053254416
,0.119969805,0.642522656,0.329434373,0.184643195,0.222651094,0.29339364,0.051656976,0.351901445,0.486708224,0.220055442,0.222995491,0.161374419,0.295320611,0.286509343,0.1281386,-0.056651095,0.26675164,0.023852276,0.456123076,-0.071121798,-0.129508217,0.291318964,0.481866247,0.568660664,0.294230455,0.315734116,0.12942703,0.455212274,0.174058294,0.127756912,0.39531055,-0.134573608,0.046337455,-0.006927946,0.063993313,0.040240911,0.083668532,0.098883984,0.339631404,-0.017926267,0.191407059,0.386362431,0.452933116,0.263200694,-0.422560091,0.148574314,-0.064439954,0.180211138,0.16781277,0.342037931,0.114369054,0.028014244,0.158404523,0.064211943,0.272755879,0.126389512,0.605694226,-0.515321751,0.280263848,0.049962119,0.164833095,0.001401492,0.404422033,0.125087177,0.334731284,0.097353916,0.756160497,0.244665749,0.2882044,-0.017376614,0.625488614,0.299789163,0.156632326,0.308814798,0.315678231,0.065907558,0.277616021,0.028551548,0.709875227,0.059800555,0.866475283,-0.226758195,0.105106361,0.373229824,0.617669775,0.226847642,0.147615388,0.210651626,0.108049132,0.658153593,0.095939273,0.361353187,0.36786791,0.403474222,0.408932979,0.45000687,0.032652511,0.189227149,-0.177486531,0.023355522,0.005312915,-0.003488302,0.221199666,0.097418853,0.126712977,0.459066796,0.420768099,0.343190582,-0.136174389,0.138997763,0.175333724,0.166378736,0.181956063,0.24474583,0.213110734,0.267624135,-0.018764137,0.206942554,0.719202804,0.611686605,0.118043713,0.152090585,0.057505587,0.121239437,0.50004478,0.459061334,-0.011690715,0.153874243,0.935509996,0.299262427,0.067284674,-0.598311497,0.277013088,0.62475696,0.140642279,-0.277921954,0.447735772,-0.133893526,0.209844114,0.157749639,0.542573947,0.278399814,0.278368173,0.390156189,0.274276424,0.372805021,0.00773879,0.155518535,0.296602674,0.068207763,-0.147518382,0.15843995,0.370175475,0.105896145,-0.077578204,0.261015521,0.258906765,0.343348845,0.012244831,-0.104538298,-0.023301495,0.174634667,0.506987042,-0.03207049,0.364753518,0.14961861,0.550453193,-0.062761541,0.110992835,0.123716334,0.353272822,0.031748573,0.593378284,-0.162350132,0.600225216,0.141609185,0.224591686,0.262423973,0.180142811,0.263126251,0.25661291,-0.129261517,0.085458281,0.383398075,0.191137524,0.041273597,0.055883669,-0.083608168,0.519061171,0.234401724,0.072009744,-0.015008125,0.263687979,0.018387,-0.141947171,-0.049462695,0.291897348,-0.074036515,0.121813246,0.360117532,0.378321699,0.468814043
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
